구,연월,거주인구
서대문구,2024-06,320010.0
마포구,2024-06,373980.0
양천구,2024-06,436595.0
강서구,2024-06,565133.0
구로구,2024-06,413099.0
금천구,2024-06,240153.0
영등포구,2024-06,397771.0
동작구,2024-06,389541.0
관악구,2024-06,497632.0
서초구,2024-06,411959.0
강남구,2024-06,562136.0
송파구,2024-06,658768.0
강동구,2024-06,466924.0
종로구,2024-07,150011.0
중구,2024-07,131589.0
용산구,2024-07,218370.0
성동구,2024-07,282385.0
광진구,2024-07,349307.0
동대문구,2024-07,359219.0
중랑구,2024-07,386131.0
성북구,2024-07,435492.0
강북구,2024-07,289678.0
도봉구,2024-07,306926.0
노원구,2024-07,498358.0
은평구,2024-07,466809.0
서대문구,2024-07,319749.0
마포구,2024-07,373874.0
양천구,2024-07,435867.0
강서구,2024-07,563515.0
구로구,2024-07,412441.0
금천구,2024-07,239577.0
영등포구,2024-07,397514.0
동작구,2024-07,387792.0
관악구,2024-07,496469.0
서초구,2024-07,412611.0
강남구,2024-07,564280.0
송파구,2024-07,657991.0
강동구,2024-07,469464.0
종로구,2024-08,150011.0
중구,2024-08,131589.0
용산구,2024-08,218370.0
성동구,2024-08,282385.0
광진구,2024-08,349307.0
동대문구,2024-08,359219.0
중랑구,2024-08,386131.0
성북구,2024-08,435492.0
강북구,2024-08,289678.0
도봉구,2024-08,306926.0
노원구,2024-08,498358.0
은평구,2024-08,466809.0
서대문구,2024-08,319749.0
마포구,2024-08,373874.0
양천구,2024-08,435867.0
강서구,2024-08,563515.0
구로구,2024-08,412441.0
금천구,2024-08,239577.0
영등포구,2024-08,397514.0
동작구,2024-08,387792.0
관악구,2024-08,496469.0
서초구,2024-08,412611.0
강남구,2024-08,564280.0
송파구,2024-08,657991.0
강동구,2024-08,469464.0
종로구,2024-09,150011.0
중구,2024-09,131589.0
용산구,2024-09,218370.0
성동구,2024-09,282385.0
광진구,2024-09,349307.0
동대문구,2024-09,359219.0
중랑구,2024-09,386131.0
성북구,2024-09,435492.0
강북구,2024-09,289678.0
도봉구,2024-09,306926.0
노원구,2024-09,498358.0
은평구,2024-09,466809.0
서대문구,2024-09,319749.0
마포구,2024-09,373874.0
양천구,2024-09,435867.0
강서구,2024-09,563515.0
구로구,2024-09,412441.0
금천구,2024-09,239577.0
영등포구,2024-09,397514.0
동작구,2024-09,387792.0
관악구,2024-09,496469.0
서초구,2024-09,412611.0
강남구,2024-09,564280.0
송파구,2024-09,657991.0
강동구,2024-09,469464.0
종로구,2024-10,149608.0
중구,2024-10,131214.0
용산구,2024-10,217194.0
성동구,2024-10,281289.0
광진구,2024-10,348652.0
동대문구,2024-10,358603.0
중랑구,2024-10,385349.0
성북구,2024-10,435037.0
강북구,2024-10,289374.0
도봉구,2024-10,306032.0
노원구,2024-10,496552.0
은평구,2024-10,465350.0
서대문구,2024-10,318622.0
마포구,2024-10,372745.0
양천구,2024-10,434351.0
강서구,2024-10,562194.0
구로구,2024-10,411916.0
금천구,2024-10,239070.0
영등포구,2024-10,397173.0
동작구,2024-10,387352.0
관악구,2024-10,495620.0
서초구,2024-10,413076.0
강남구,2024-10,563215.0
송파구,2024-10,656310.0
강동구,2024-10,481474.0
종로구,2024-11,149608.0
중구,2024-11,131214.0
용산구,2024-11,217194.0
성동구,2024-11,281289.0
광진구,2024-11,348652.0
동대문구,2024-11,358603.0
중랑구,2024-11,385349.0
성북구,2024-11,435037.0
강북구,2024-11,289374.0
도봉구,2024-11,306032.0
노원구,2024-11,496552.0
은평구,2024-11,465350.0
서대문구,2024-11,318622.0
마포구,2024-11,372745.0
양천구,2024-11,434351.0
강서구,2024-11,562194.0
구로구,2024-11,411916.0
금천구,2024-11,239070.0
영등포구,2024-11,397173.0
동작구,2024-11,387352.0
관악구,2024-11,495620.0
서초구,2024-11,413076.0
강남구,2024-11,563215.0
송파구,2024-11,656310.0
강동구,2024-11,481474.0
종로구,2024-12,149608.0
중구,2024-12,131214.0
용산구,2024-12,217194.0
성동구,2024-12,281289.0
광진구,2024-12,348652.0
동대문구,2024-12,358603.0
중랑구,2024-12,385349.0
성북구,2024-12,435037.0
강북구,2024-12,289374.0
도봉구,2024-12,306032.0
노원구,2024-12,496552.0
은평구,2024-12,465350.0
서대문구,2024-12,318622.0
마포구,2024-12,372745.0
양천구,2024-12,434351.0
강서구,2024-12,562194.0
구로구,2024-12,411916.0
금천구,2024-12,239070.0
영등포구,2024-12,397173.0
동작구,2024-12,387352.0
관악구,2024-12,495620.0
서초구,2024-12,413076.0
강남구,2024-12,563215.0
송파구,2024-12,656310.0
강동구,2024-12,481474.0
종로구,2025-01,149478.0
중구,2025-01,130418.0
용산구,2025-01,216537.0
성동구,2025-01,281062.0
광진구,2025-01,348660.0
동대문구,2025-01,361950.0
중랑구,2025-01,384320.0
성북구,2025-01,433569.0
강북구,2025-01,288797.0
도봉구,2025-01,305391.0
노원구,2025-01,495111.0
은평구,2025-01,464466.0
서대문구,2025-01,318085.0
마포구,2025-01,371852.0
양천구,2025-01,432901.0
강서구,2025-01,560094.0
구로구,2025-01,410727.0
금천구,2025-01,238431.0
영등포구,2025-01,396834.0
동작구,2025-01,386897.0
관악구,2025-01,497213.0
서초구,2025-01,412715.0
강남구,2025-01,563189.0
송파구,2025-01,654127.0
강동구,2025-01,500002.0
종로구,2025-02,149478.0
중구,2025-02,130418.0
용산구,2025-02,216537.0
성동구,2025-02,281062.0
광진구,2025-02,348660.0
동대문구,2025-02,361950.0
중랑구,2025-02,384320.0
성북구,2025-02,433569.0
강북구,2025-02,288797.0
도봉구,2025-02,305391.0
노원구,2025-02,495111.0
은평구,2025-02,464466.0
서대문구,2025-02,318085.0
마포구,2025-02,371852.0
양천구,2025-02,432901.0
강서구,2025-02,560094.0
구로구,2025-02,410727.0
금천구,2025-02,238431.0
영등포구,2025-02,396834.0
동작구,2025-02,386897.0
관악구,2025-02,497213.0
서초구,2025-02,412715.0
강남구,2025-02,563189.0
송파구,2025-02,654127.0
강동구,2025-02,500002.0
종로구,2025-03,149478.0
중구,2025-03,130418.0
용산구,2025-03,216537.0
성동구,2025-03,281062.0
광진구,2025-03,348660.0
동대문구,2025-03,361950.0
중랑구,2025-03,384320.0
성북구,2025-03,433569.0
강북구,2025-03,288797.0
도봉구,2025-03,305391.0
노원구,2025-03,495111.0
은평구,2025-03,464466.0
서대문구,2025-03,318085.0
마포구,2025-03,371852.0
양천구,2025-03,432901.0
강서구,2025-03,560094.0
구로구,2025-03,410727.0
금천구,2025-03,238431.0
영등포구,2025-03,396834.0
동작구,2025-03,386897.0
관악구,2025-03,497213.0
서초구,2025-03,412715.0
강남구,2025-03,563189.0
송파구,2025-03,654127.0
강동구,2025-03,500002.0
