구,연월,발생건수,부상자수,사망자수
성북구,2006-08-01,114,167,2
성북구,2006-09-01,130,174,1
성북구,2006-10-01,124,197,2
성북구,2006-11-01,155,208,3
성북구,2006-12-01,123,167,4
성북구,2007-01-01,102,143,1
성북구,2007-02-01,79,117,0
성북구,2007-03-01,97,129,1
성북구,2007-04-01,114,140,0
성북구,2007-05-01,141,196,1
성북구,2007-06-01,123,176,2
성북구,2007-07-01,115,173,0
성북구,2007-08-01,113,157,0
성북구,2007-09-01,140,210,0
성북구,2007-10-01,112,152,0
성북구,2007-11-01,141,192,4
성북구,2007-12-01,114,158,0
성북구,2008-01-01,107,146,4
성북구,2008-02-01,99,171,4
성북구,2008-03-01,136,189,0
성북구,2008-04-01,135,194,0
성북구,2008-05-01,175,236,2
성북구,2008-06-01,161,223,2
성북구,2008-07-01,181,268,0
성북구,2008-08-01,160,218,3
성북구,2008-09-01,153,212,2
성북구,2008-10-01,150,201,0
성북구,2008-11-01,146,206,1
성북구,2008-12-01,178,242,1
성북구,2009-01-01,128,180,2
성북구,2009-02-01,127,201,1
성북구,2009-03-01,166,231,1
성북구,2009-04-01,159,200,0
성북구,2009-05-01,178,254,1
성북구,2009-06-01,128,177,1
성북구,2009-07-01,175,253,0
성북구,2009-08-01,140,175,1
성북구,2009-09-01,208,265,0
성북구,2009-10-01,165,233,3
성북구,2009-11-01,178,232,3
성북구,2009-12-01,153,216,2
성북구,2010-01-01,126,183,0
성북구,2010-02-01,111,149,1
성북구,2010-03-01,128,177,0
성북구,2010-04-01,148,188,3
성북구,2010-05-01,145,199,0
성북구,2010-06-01,159,210,2
성북구,2010-07-01,127,165,0
성북구,2010-08-01,121,172,0
성북구,2010-09-01,148,197,1
성북구,2010-10-01,147,203,2
성북구,2010-11-01,129,186,0
성북구,2010-12-01,122,168,1
성북구,2011-01-01,115,153,0
성북구,2011-02-01,89,121,1
성북구,2011-03-01,113,161,1
성북구,2011-04-01,124,172,1
성북구,2011-05-01,158,197,4
성북구,2011-06-01,157,219,2
성북구,2011-07-01,135,191,2
성북구,2011-08-01,132,188,1
성북구,2011-09-01,129,169,4
성북구,2011-10-01,152,194,0
성북구,2011-11-01,152,201,3
성북구,2011-12-01,113,137,3
성북구,2012-01-01,112,141,0
성북구,2012-02-01,97,120,3
성북구,2012-03-01,123,158,0
성북구,2012-04-01,116,164,0
성북구,2012-05-01,158,197,0
성북구,2012-06-01,143,185,0
성북구,2012-07-01,161,218,2
성북구,2012-08-01,136,187,0
성북구,2012-09-01,139,182,1
성북구,2012-10-01,124,156,3
성북구,2012-11-01,133,176,2
성북구,2012-12-01,130,171,0
성북구,2013-01-01,112,155,2
성북구,2013-02-01,103,159,0
성북구,2013-03-01,134,186,2
성북구,2013-04-01,97,139,0
성북구,2013-05-01,150,207,0
성북구,2013-06-01,130,180,1
성북구,2013-07-01,137,187,1
성북구,2013-08-01,126,174,0
성북구,2013-09-01,122,178,1
성북구,2013-10-01,151,200,1
성북구,2013-11-01,153,235,1
성북구,2013-12-01,121,149,0
성북구,2014-01-01,101,138,1
성북구,2014-02-01,127,169,2
성북구,2014-03-01,132,175,0
성북구,2014-04-01,128,161,2
성북구,2014-05-01,177,232,2
성북구,2014-06-01,128,161,3
성북구,2014-07-01,144,196,0
성북구,2014-08-01,136,169,0
성북구,2014-09-01,149,186,2
성북구,2014-10-01,159,228,2
성북구,2014-11-01,139,184,2
성북구,2014-12-01,144,228,1
성북구,2015-01-01,100,144,4
성북구,2015-02-01,106,141,1
성북구,2015-03-01,154,199,0
성북구,2015-04-01,120,167,0
성북구,2015-05-01,160,231,5
성북구,2015-06-01,131,184,1
성북구,2015-07-01,143,186,2
성북구,2015-08-01,139,181,0
성북구,2015-09-01,166,230,2
성북구,2015-10-01,163,218,0
성북구,2015-11-01,162,217,1
성북구,2015-12-01,136,188,3
성북구,2016-01-01,129,162,0
성북구,2016-02-01,108,135,2
성북구,2016-03-01,148,197,0
성북구,2016-04-01,147,195,2
성북구,2016-05-01,150,187,4
성북구,2016-06-01,124,167,0
성북구,2016-07-01,127,168,3
성북구,2016-08-01,138,175,1
성북구,2016-09-01,139,186,0
성북구,2016-10-01,133,167,1
성북구,2016-11-01,142,184,0
성북구,2016-12-01,133,183,0
성북구,2017-01-01,127,184,1
성북구,2017-02-01,100,116,1
성북구,2017-03-01,109,151,0
성북구,2017-04-01,134,186,1
성북구,2017-05-01,131,175,3
성북구,2017-06-01,136,180,0
성북구,2017-07-01,131,178,1
성북구,2017-08-01,124,157,2
성북구,2017-09-01,148,182,3
성북구,2017-10-01,113,142,2
성북구,2017-11-01,173,240,2
성북구,2017-12-01,131,177,1
성북구,2018-01-01,147,194,0
성북구,2018-02-01,116,168,2
성북구,2018-03-01,117,160,1
성북구,2018-04-01,109,178,1
성북구,2018-05-01,139,210,0
성북구,2018-06-01,108,152,2
성북구,2018-07-01,107,142,0
성북구,2018-08-01,105,161,2
성북구,2018-09-01,117,152,1
성북구,2018-10-01,131,162,3
성북구,2018-11-01,104,128,0
성북구,2018-12-01,127,173,2
성북구,2019-01-01,105,151,0
성북구,2019-02-01,102,135,2
성북구,2019-03-01,126,181,0
성북구,2019-04-01,133,168,1
성북구,2019-05-01,128,157,1
성북구,2019-06-01,115,145,1
성북구,2019-07-01,117,173,0
성북구,2019-08-01,125,177,0
성북구,2019-09-01,128,161,0
성북구,2019-10-01,149,197,0
성북구,2019-11-01,150,178,1
성북구,2019-12-01,131,184,2
성북구,2020-01-01,109,134,0
성북구,2020-02-01,124,159,1
성북구,2020-03-01,93,127,1
성북구,2020-04-01,88,105,0
성북구,2020-05-01,122,147,2
성북구,2020-06-01,109,140,0
성북구,2020-07-01,104,151,0
성북구,2020-08-01,78,90,0
성북구,2020-09-01,102,132,1
성북구,2020-10-01,124,151,1
성북구,2020-11-01,108,146,1
성북구,2020-12-01,114,140,0
성북구,2021-01-01,98,121,0
성북구,2021-02-01,91,106,2
성북구,2021-03-01,94,113,2
성북구,2021-04-01,79,92,1
성북구,2021-05-01,129,155,1
성북구,2021-06-01,118,151,3
성북구,2021-07-01,107,135,2
성북구,2021-08-01,101,142,1
성북구,2021-09-01,97,122,0
성북구,2021-10-01,123,158,2
성북구,2021-11-01,115,144,0
성북구,2021-12-01,133,167,1
성북구,2022-01-01,98,124,0
성북구,2022-02-01,76,98,0
성북구,2022-03-01,84,107,1
성북구,2022-04-01,99,128,1
성북구,2022-05-01,109,139,0
성북구,2022-06-01,109,133,1
성북구,2022-07-01,122,155,1
성북구,2022-08-01,116,141,1
성북구,2022-09-01,107,134,1
성북구,2022-10-01,123,156,1
성북구,2022-11-01,115,140,0
성북구,2022-12-01,130,171,1
성북구,2023-01-01,103,134,0
성북구,2023-02-01,84,107,2
성북구,2023-03-01,83,102,0
성북구,2023-04-01,98,125,0
성북구,2023-05-01,108,143,2
성북구,2023-06-01,102,129,1
성북구,2023-07-01,99,120,0
성북구,2023-08-01,81,108,0
성북구,2023-09-01,124,162,1
성북구,2023-10-01,116,149,0
성북구,2023-11-01,127,153,2
성북구,2023-12-01,131,149,0
성북구,2024-01-01,109,139,0
성북구,2024-02-01,89,117,0
성북구,2024-03-01,105,144,1
성북구,2024-04-01,108,150,1
성북구,2024-05-01,122,155,2
성북구,2024-06-01,103,129,1
성북구,2024-07-01,102,135,1
성북구,2024-08-01,106,131,0
성북구,2024-09-01,119,148,0
성북구,2024-10-01,126,147,1
성북구,2024-11-01,101,120,0
성북구,2024-12-01,96,113,0
송파구,2005-01-01,167,268,0
송파구,2005-02-01,149,217,2
송파구,2005-03-01,193,294,2
송파구,2005-04-01,221,318,3
송파구,2005-05-01,202,317,2
송파구,2005-06-01,220,300,2
송파구,2005-07-01,228,350,3
송파구,2005-08-01,209,302,2
송파구,2005-09-01,220,320,4
송파구,2005-10-01,246,366,1
송파구,2005-11-01,212,299,2
송파구,2005-12-01,241,355,4
송파구,2006-01-01,146,214,1
송파구,2006-02-01,172,253,1
송파구,2006-03-01,194,277,2
송파구,2006-04-01,215,313,1
송파구,2006-05-01,215,317,7
송파구,2006-06-01,209,337,2
송파구,2006-07-01,238,367,2
송파구,2006-08-01,225,334,0
송파구,2006-09-01,234,350,2
송파구,2006-10-01,221,347,4
송파구,2006-11-01,227,325,3
송파구,2006-12-01,191,286,2
송파구,2007-01-01,170,261,1
송파구,2007-02-01,151,210,2
송파구,2007-03-01,183,250,2
송파구,2007-04-01,221,313,1
송파구,2007-05-01,239,342,1
송파구,2007-06-01,251,368,2
송파구,2007-07-01,217,302,0
송파구,2007-08-01,211,324,1
송파구,2007-09-01,228,321,3
송파구,2007-10-01,220,327,0
송파구,2007-11-01,201,301,4
송파구,2007-12-01,199,290,0
송파구,2008-01-01,180,273,1
송파구,2008-02-01,152,248,1
송파구,2008-03-01,186,281,1
송파구,2008-04-01,208,317,3
송파구,2008-05-01,244,347,1
송파구,2008-06-01,225,335,1
송파구,2008-07-01,226,309,2
송파구,2008-08-01,225,343,4
송파구,2008-09-01,232,323,4
송파구,2008-10-01,249,395,6
송파구,2008-11-01,253,384,2
송파구,2008-12-01,242,370,4
송파구,2009-01-01,206,327,2
송파구,2009-02-01,201,305,1
송파구,2009-03-01,240,382,1
송파구,2009-04-01,237,342,1
송파구,2009-05-01,236,340,2
송파구,2009-06-01,247,357,2
송파구,2009-07-01,229,308,3
송파구,2009-08-01,224,302,1
송파구,2009-09-01,236,360,2
송파구,2009-10-01,253,375,2
송파구,2009-11-01,213,338,0
송파구,2009-12-01,217,348,5
송파구,2010-01-01,193,304,0
송파구,2010-02-01,182,253,1
송파구,2010-03-01,203,294,0
송파구,2010-04-01,210,302,0
송파구,2010-05-01,227,307,5
송파구,2010-06-01,205,292,1
송파구,2010-07-01,199,276,2
송파구,2010-08-01,236,351,0
송파구,2010-09-01,204,309,1
송파구,2010-10-01,242,368,1
송파구,2010-11-01,231,322,1
송파구,2010-12-01,241,364,4
송파구,2011-01-01,167,252,2
송파구,2011-02-01,154,226,3
송파구,2011-03-01,198,306,3
송파구,2011-04-01,213,284,2
송파구,2011-05-01,206,281,2
송파구,2011-06-01,224,325,3
송파구,2011-07-01,224,324,6
송파구,2011-08-01,219,301,3
송파구,2011-09-01,198,270,4
송파구,2011-10-01,244,314,1
송파구,2011-11-01,254,360,3
송파구,2011-12-01,253,389,4
송파구,2012-01-01,201,293,1
송파구,2012-02-01,195,283,1
송파구,2012-03-01,248,349,1
송파구,2012-04-01,251,354,1
송파구,2012-05-01,274,381,1
송파구,2012-06-01,238,342,4
송파구,2012-07-01,235,328,0
송파구,2012-08-01,226,345,1
송파구,2012-09-01,230,313,2
송파구,2012-10-01,254,369,1
송파구,2012-11-01,257,357,1
송파구,2012-12-01,235,346,0
송파구,2013-01-01,211,306,3
송파구,2013-02-01,136,236,0
송파구,2013-03-01,204,306,2
송파구,2013-04-01,200,291,1
송파구,2013-05-01,243,372,3
송파구,2013-06-01,231,321,3
송파구,2013-07-01,207,305,5
송파구,2013-08-01,186,268,2
송파구,2013-09-01,189,253,0
송파구,2013-10-01,266,339,1
송파구,2013-11-01,227,308,0
송파구,2013-12-01,173,251,1
송파구,2014-01-01,155,227,3
송파구,2014-02-01,153,223,1
송파구,2014-03-01,195,272,5
송파구,2014-04-01,213,289,1
송파구,2014-05-01,235,327,4
송파구,2014-06-01,227,308,4
송파구,2014-07-01,264,356,1
송파구,2014-08-01,256,357,2
송파구,2014-09-01,229,307,1
송파구,2014-10-01,230,301,0
송파구,2014-11-01,223,315,2
송파구,2014-12-01,228,353,0
송파구,2015-01-01,217,301,1
송파구,2015-02-01,182,254,1
송파구,2015-03-01,212,313,2
송파구,2015-04-01,227,307,1
송파구,2015-05-01,245,318,1
송파구,2015-06-01,231,336,2
송파구,2015-07-01,230,315,1
송파구,2015-08-01,242,348,3
송파구,2015-09-01,216,293,1
송파구,2015-10-01,253,365,1
송파구,2015-11-01,229,324,1
송파구,2015-12-01,203,289,1
송파구,2016-01-01,213,298,0
송파구,2016-02-01,171,218,4
송파구,2016-03-01,220,314,0
송파구,2016-04-01,224,324,1
송파구,2016-05-01,205,293,0
송파구,2016-06-01,232,307,2
송파구,2016-07-01,225,324,1
송파구,2016-08-01,227,319,0
송파구,2016-09-01,231,318,1
송파구,2016-10-01,226,309,0
송파구,2016-11-01,214,295,2
송파구,2016-12-01,210,327,3
송파구,2017-01-01,208,307,3
송파구,2017-02-01,155,222,2
송파구,2017-03-01,226,312,1
송파구,2017-04-01,243,340,1
송파구,2017-05-01,222,290,2
송파구,2017-06-01,238,315,2
송파구,2017-07-01,225,315,2
송파구,2017-08-01,268,392,0
송파구,2017-09-01,295,404,4
송파구,2017-10-01,230,304,0
송파구,2017-11-01,246,325,3
송파구,2017-12-01,202,279,3
송파구,2018-01-01,224,320,4
송파구,2018-02-01,191,266,2
송파구,2018-03-01,212,290,2
송파구,2018-04-01,265,365,4
송파구,2018-05-01,266,352,2
송파구,2018-06-01,248,336,2
송파구,2018-07-01,288,396,5
송파구,2018-08-01,220,309,2
송파구,2018-09-01,202,283,0
송파구,2018-10-01,273,364,1
송파구,2018-11-01,236,333,3
송파구,2018-12-01,235,318,0
송파구,2019-01-01,212,319,0
송파구,2019-02-01,193,253,2
송파구,2019-03-01,243,336,0
송파구,2019-04-01,228,317,0
송파구,2019-05-01,277,398,3
송파구,2019-06-01,241,311,0
송파구,2019-07-01,227,312,1
송파구,2019-08-01,247,340,1
송파구,2019-09-01,245,341,0
송파구,2019-10-01,304,447,3
송파구,2019-11-01,260,330,3
송파구,2019-12-01,215,299,0
송파구,2020-01-01,228,354,1
송파구,2020-02-01,178,245,1
송파구,2020-03-01,177,235,1
송파구,2020-04-01,199,276,3
송파구,2020-05-01,222,294,0
송파구,2020-06-01,227,321,0
송파구,2020-07-01,228,317,1
송파구,2020-08-01,202,259,0
송파구,2020-09-01,223,300,2
송파구,2020-10-01,246,312,2
송파구,2020-11-01,261,331,0
송파구,2020-12-01,204,265,0
송파구,2021-01-01,198,280,1
송파구,2021-02-01,168,221,0
송파구,2021-03-01,203,269,0
송파구,2021-04-01,225,327,0
송파구,2021-05-01,217,299,0
송파구,2021-06-01,238,310,2
송파구,2021-07-01,213,269,0
송파구,2021-08-01,212,287,3
송파구,2021-09-01,224,283,0
송파구,2021-10-01,233,315,3
송파구,2021-11-01,225,308,3
송파구,2021-12-01,251,341,2
송파구,2022-01-01,221,321,0
송파구,2022-02-01,159,220,2
송파구,2022-03-01,164,230,0
송파구,2022-04-01,220,301,1
송파구,2022-05-01,209,285,2
송파구,2022-06-01,226,310,1
송파구,2022-07-01,224,323,0
송파구,2022-08-01,198,276,1
송파구,2022-09-01,242,322,0
송파구,2022-10-01,244,352,2
송파구,2022-11-01,224,315,0
송파구,2022-12-01,250,339,0
송파구,2023-01-01,201,295,1
송파구,2023-02-01,162,234,1
송파구,2023-03-01,201,257,0
송파구,2023-04-01,214,292,0
송파구,2023-05-01,221,287,1
송파구,2023-06-01,210,293,2
송파구,2023-07-01,215,324,0
송파구,2023-08-01,250,347,0
송파구,2023-09-01,221,323,1
송파구,2023-10-01,235,308,1
송파구,2023-11-01,235,321,2
송파구,2023-12-01,249,322,1
송파구,2024-01-01,186,247,2
송파구,2024-02-01,154,220,1
송파구,2024-03-01,222,289,1
송파구,2024-04-01,189,280,2
송파구,2024-05-01,232,347,1
송파구,2024-06-01,226,312,1
송파구,2024-07-01,195,259,1
송파구,2024-08-01,220,305,2
송파구,2024-09-01,224,300,0
송파구,2024-10-01,207,278,2
송파구,2024-11-01,236,306,3
송파구,2024-12-01,209,281,4
양천구,2005-01-01,101,148,1
양천구,2005-02-01,74,112,0
양천구,2005-03-01,109,157,2
양천구,2005-04-01,119,167,1
양천구,2005-05-01,115,172,1
양천구,2005-06-01,113,158,2
양천구,2005-07-01,101,146,4
양천구,2005-08-01,111,141,1
양천구,2005-09-01,105,136,1
양천구,2005-10-01,135,194,2
양천구,2005-11-01,107,156,1
양천구,2005-12-01,114,162,0
양천구,2006-01-01,79,118,0
양천구,2006-02-01,100,146,1
양천구,2006-03-01,109,163,0
양천구,2006-04-01,126,166,3
양천구,2006-05-01,110,182,1
양천구,2006-06-01,94,143,0
양천구,2006-07-01,112,170,4
양천구,2006-08-01,111,164,0
양천구,2006-09-01,103,158,2
양천구,2006-10-01,111,158,1
양천구,2006-11-01,118,179,2
양천구,2006-12-01,100,131,0
양천구,2007-01-01,82,134,0
양천구,2007-02-01,65,93,0
양천구,2007-03-01,112,171,1
양천구,2007-04-01,112,171,0
양천구,2007-05-01,92,139,0
양천구,2007-06-01,106,161,0
양천구,2007-07-01,95,153,3
양천구,2007-08-01,91,134,5
양천구,2007-09-01,101,149,1
양천구,2007-10-01,109,138,2
양천구,2007-11-01,118,164,2
양천구,2007-12-01,102,130,2
양천구,2008-01-01,92,118,1
양천구,2008-02-01,62,91,0
양천구,2008-03-01,103,146,4
양천구,2008-04-01,125,171,2
양천구,2008-05-01,148,213,2
양천구,2008-06-01,141,199,2
양천구,2008-07-01,164,204,2
양천구,2008-08-01,142,202,3
양천구,2008-09-01,126,168,1
양천구,2008-10-01,144,211,0
양천구,2008-11-01,142,203,2
양천구,2008-12-01,144,196,2
양천구,2009-01-01,124,172,3
양천구,2009-02-01,134,190,2
양천구,2009-03-01,141,193,2
양천구,2009-04-01,145,220,2
양천구,2009-05-01,141,166,4
양천구,2009-06-01,151,211,1
양천구,2009-07-01,167,230,1
양천구,2009-08-01,129,187,0
양천구,2009-09-01,160,223,2
양천구,2009-10-01,152,211,0
양천구,2009-11-01,138,199,1
양천구,2009-12-01,150,211,0
양천구,2010-01-01,86,154,2
양천구,2010-02-01,86,120,0
양천구,2010-03-01,118,163,0
양천구,2010-04-01,132,180,0
양천구,2010-05-01,133,190,1
양천구,2010-06-01,115,142,2
양천구,2010-07-01,136,193,1
양천구,2010-08-01,140,209,2
양천구,2010-09-01,141,197,3
양천구,2010-10-01,150,206,1
양천구,2010-11-01,109,156,0
양천구,2010-12-01,117,160,0
양천구,2011-01-01,122,190,2
양천구,2011-02-01,83,125,2
양천구,2011-03-01,117,160,0
양천구,2011-04-01,143,187,3
양천구,2011-05-01,129,189,0
양천구,2011-06-01,122,167,1
양천구,2011-07-01,127,173,1
양천구,2011-08-01,114,155,1
양천구,2011-09-01,111,154,1
양천구,2011-10-01,134,179,2
양천구,2011-11-01,136,173,0
양천구,2011-12-01,106,154,1
양천구,2012-01-01,90,132,2
양천구,2012-02-01,88,120,1
양천구,2012-03-01,105,141,2
양천구,2012-04-01,139,231,4
양천구,2012-05-01,131,171,0
양천구,2012-06-01,133,187,1
양천구,2012-07-01,130,190,0
양천구,2012-08-01,126,192,0
양천구,2012-09-01,119,174,0
양천구,2012-10-01,115,159,0
양천구,2012-11-01,132,177,0
양천구,2012-12-01,110,162,4
양천구,2013-01-01,95,137,0
양천구,2013-02-01,79,112,0
양천구,2013-03-01,109,159,1
양천구,2013-04-01,114,177,1
양천구,2013-05-01,126,157,2
양천구,2013-06-01,121,166,0
양천구,2013-07-01,123,188,2
양천구,2013-08-01,112,175,0
양천구,2013-09-01,123,153,4
양천구,2013-10-01,117,171,2
양천구,2013-11-01,128,191,1
양천구,2013-12-01,93,119,1
양천구,2014-01-01,102,127,1
양천구,2014-02-01,84,132,0
양천구,2014-03-01,122,173,0
양천구,2014-04-01,136,165,1
양천구,2014-05-01,126,177,0
양천구,2014-06-01,134,188,1
양천구,2014-07-01,137,208,0
양천구,2014-08-01,130,188,0
양천구,2014-09-01,149,180,2
양천구,2014-10-01,123,176,3
양천구,2014-11-01,118,153,2
양천구,2014-12-01,105,133,3
양천구,2015-01-01,122,177,0
양천구,2015-02-01,97,134,0
양천구,2015-03-01,119,176,0
양천구,2015-04-01,132,206,2
양천구,2015-05-01,131,172,1
양천구,2015-06-01,142,172,4
양천구,2015-07-01,138,185,1
양천구,2015-08-01,126,166,0
양천구,2015-09-01,144,221,0
양천구,2015-10-01,153,219,2
양천구,2015-11-01,168,245,4
양천구,2015-12-01,124,158,0
