자치구,년월,발생건수,부상자수,사망자수,버스승객수
종로구,2011-11,140.0,204.0,1.0,0.0
종로구,2011-12,122.0,172.0,1.0,0.0
종로구,2012-01,110.0,154.0,1.0,0.0
종로구,2012-02,118.0,177.0,1.0,0.0
종로구,2012-03,126.0,186.0,1.0,0.0
종로구,2012-04,121.0,189.0,2.0,0.0
종로구,2012-05,121.0,179.0,0.0,0.0
종로구,2012-06,109.0,152.0,0.0,0.0
종로구,2012-07,112.0,153.0,2.0,0.0
종로구,2012-08,106.0,181.0,1.0,0.0
종로구,2012-09,122.0,168.0,1.0,0.0
종로구,2012-10,114.0,155.0,1.0,0.0
종로구,2012-11,123.0,167.0,1.0,0.0
종로구,2012-12,92.0,133.0,1.0,0.0
종로구,2013-01,109.0,154.0,3.0,0.0
종로구,2013-02,90.0,130.0,1.0,0.0
종로구,2013-03,122.0,173.0,1.0,0.0
종로구,2013-04,118.0,169.0,0.0,0.0
종로구,2013-05,102.0,153.0,1.0,0.0
종로구,2013-06,127.0,175.0,0.0,0.0
종로구,2013-07,96.0,144.0,1.0,0.0
종로구,2013-08,81.0,107.0,1.0,0.0
종로구,2013-09,90.0,113.0,2.0,0.0
종로구,2013-10,108.0,141.0,2.0,0.0
종로구,2013-11,125.0,168.0,0.0,0.0
종로구,2013-12,106.0,143.0,1.0,0.0
종로구,2014-01,78.0,105.0,0.0,0.0
종로구,2014-02,70.0,94.0,1.0,0.0
종로구,2014-03,102.0,135.0,1.0,0.0
종로구,2014-04,108.0,145.0,1.0,0.0
종로구,2014-05,128.0,165.0,1.0,0.0
종로구,2014-06,126.0,188.0,1.0,0.0
종로구,2014-07,112.0,143.0,1.0,0.0
종로구,2014-08,119.0,150.0,2.0,0.0
종로구,2014-09,103.0,134.0,0.0,0.0
종로구,2014-10,112.0,156.0,2.0,0.0
종로구,2014-11,135.0,185.0,0.0,0.0
종로구,2014-12,121.0,190.0,1.0,0.0
종로구,2015-01,88.0,119.0,0.0,0.0
종로구,2015-02,82.0,114.0,1.0,0.0
종로구,2015-03,121.0,181.0,0.0,0.0
종로구,2015-04,136.0,188.0,0.0,0.0
종로구,2015-05,137.0,192.0,0.0,0.0
종로구,2015-06,100.0,149.0,0.0,0.0
종로구,2015-07,111.0,154.0,2.0,0.0
종로구,2015-08,113.0,148.0,1.0,0.0
종로구,2015-09,141.0,173.0,1.0,0.0
종로구,2015-10,137.0,179.0,0.0,0.0
종로구,2015-11,127.0,169.0,1.0,0.0
종로구,2015-12,121.0,167.0,2.0,0.0
종로구,2016-01,105.0,143.0,0.0,0.0
종로구,2016-02,75.0,103.0,1.0,0.0
종로구,2016-03,113.0,145.0,0.0,0.0
종로구,2016-04,119.0,149.0,0.0,0.0
종로구,2016-05,151.0,189.0,0.0,0.0
종로구,2016-06,95.0,135.0,1.0,0.0
종로구,2016-07,122.0,175.0,1.0,0.0
종로구,2016-08,96.0,135.0,0.0,0.0
종로구,2016-09,102.0,138.0,2.0,0.0
종로구,2016-10,106.0,146.0,1.0,0.0
종로구,2016-11,98.0,133.0,0.0,0.0
종로구,2016-12,117.0,157.0,3.0,0.0
종로구,2017-01,98.0,159.0,2.0,0.0
종로구,2017-02,71.0,96.0,2.0,0.0
종로구,2017-03,99.0,140.0,1.0,0.0
종로구,2017-04,113.0,166.0,1.0,0.0
종로구,2017-05,116.0,146.0,0.0,0.0
종로구,2017-06,114.0,152.0,0.0,0.0
종로구,2017-07,87.0,141.0,2.0,0.0
종로구,2017-08,81.0,119.0,0.0,0.0
종로구,2017-09,112.0,155.0,1.0,0.0
종로구,2017-10,94.0,145.0,0.0,0.0
종로구,2017-11,97.0,115.0,2.0,0.0
종로구,2017-12,108.0,155.0,2.0,0.0
종로구,2018-01,103.0,133.0,0.0,0.0
종로구,2018-02,84.0,111.0,1.0,0.0
종로구,2018-03,101.0,149.0,0.0,0.0
종로구,2018-04,93.0,114.0,0.0,0.0
종로구,2018-05,102.0,143.0,1.0,0.0
종로구,2018-06,96.0,123.0,1.0,0.0
종로구,2018-07,89.0,128.0,0.0,0.0
종로구,2018-08,90.0,127.0,0.0,0.0
종로구,2018-09,91.0,133.0,1.0,0.0
종로구,2018-10,113.0,166.0,0.0,0.0
종로구,2018-11,75.0,100.0,1.0,0.0
종로구,2018-12,97.0,119.0,1.0,0.0
종로구,2019-01,87.0,125.0,1.0,0.0
종로구,2019-02,66.0,84.0,1.0,0.0
종로구,2019-03,87.0,122.0,2.0,0.0
종로구,2019-04,85.0,131.0,0.0,0.0
종로구,2019-05,112.0,158.0,1.0,0.0
종로구,2019-06,95.0,116.0,1.0,0.0
종로구,2019-07,83.0,109.0,0.0,0.0
종로구,2019-08,115.0,164.0,0.0,0.0
종로구,2019-09,99.0,143.0,0.0,0.0
종로구,2019-10,104.0,139.0,0.0,0.0
종로구,2019-11,100.0,126.0,0.0,0.0
종로구,2019-12,100.0,142.0,0.0,0.0
종로구,2020-01,76.0,103.0,1.0,0.0
종로구,2020-02,90.0,121.0,1.0,0.0
종로구,2020-03,55.0,69.0,0.0,0.0
종로구,2020-04,61.0,108.0,0.0,0.0
종로구,2020-05,83.0,112.0,1.0,0.0
종로구,2020-06,82.0,107.0,0.0,0.0
종로구,2020-07,89.0,130.0,0.0,0.0
종로구,2020-08,69.0,88.0,1.0,0.0
종로구,2020-09,73.0,91.0,0.0,0.0
종로구,2020-10,75.0,93.0,0.0,0.0
종로구,2020-11,82.0,107.0,1.0,0.0
종로구,2020-12,68.0,95.0,0.0,0.0
종로구,2021-01,69.0,93.0,3.0,0.0
종로구,2021-02,54.0,75.0,0.0,0.0
종로구,2021-03,66.0,92.0,0.0,0.0
종로구,2021-04,51.0,66.0,0.0,0.0
종로구,2021-05,62.0,91.0,0.0,0.0
종로구,2021-06,70.0,90.0,1.0,0.0
종로구,2021-07,71.0,94.0,0.0,0.0
종로구,2021-08,65.0,92.0,1.0,0.0
종로구,2021-09,54.0,74.0,0.0,0.0
종로구,2021-10,75.0,97.0,0.0,0.0
종로구,2021-11,75.0,103.0,1.0,0.0
종로구,2021-12,66.0,83.0,0.0,0.0
종로구,2022-01,65.0,89.0,0.0,4680304.0
종로구,2022-02,59.0,87.0,0.0,4064323.0
종로구,2022-03,70.0,88.0,0.0,4822051.0
종로구,2022-04,90.0,133.0,0.0,5589754.0
종로구,2022-05,88.0,130.0,1.0,6312459.0
종로구,2022-06,78.0,99.0,1.0,5897162.0
종로구,2022-07,109.0,146.0,0.0,5967031.0
종로구,2022-08,77.0,105.0,1.0,5953339.0
종로구,2022-09,99.0,138.0,0.0,5861513.0
종로구,2022-10,81.0,118.0,0.0,6338385.0
종로구,2022-11,77.0,108.0,0.0,6129934.0
종로구,2022-12,81.0,110.0,0.0,5820975.0
종로구,2023-01,77.0,108.0,2.0,5086045.0
종로구,2023-02,66.0,84.0,0.0,5189018.0
종로구,2023-03,67.0,97.0,0.0,6292659.0
종로구,2023-04,73.0,90.0,1.0,6039824.0
종로구,2023-05,88.0,136.0,0.0,6198116.0
종로구,2023-06,82.0,101.0,0.0,6023162.0
종로구,2023-07,95.0,121.0,0.0,5809826.0
종로구,2023-08,83.0,114.0,1.0,5741067.0
종로구,2023-09,81.0,132.0,1.0,5956634.0
종로구,2023-10,96.0,120.0,2.0,6249531.0
종로구,2023-11,80.0,99.0,1.0,6148330.0
종로구,2023-12,100.0,129.0,0.0,5947595.0
종로구,2024-01,77.0,97.0,0.0,5503264.0
종로구,2024-02,56.0,76.0,0.0,5142088.0
종로구,2024-03,74.0,101.0,0.0,6138280.0
종로구,2024-04,84.0,110.0,0.0,6352932.0
종로구,2024-05,61.0,87.0,1.0,6555668.0
종로구,2024-06,82.0,159.0,1.0,6138447.0
종로구,2024-07,66.0,76.0,0.0,6218588.0
종로구,2024-08,89.0,122.0,0.0,5923310.0
종로구,2024-09,81.0,105.0,0.0,5983796.0
종로구,2024-10,88.0,123.0,1.0,6578398.0
종로구,2024-11,90.0,117.0,1.0,6409936.0
종로구,2024-12,69.0,80.0,1.0,6097096.0
종로구,2025-01,0.0,0.0,0.0,4702183.0
종로구,2025-02,0.0,0.0,0.0,5034268.0
종로구,2025-03,0.0,0.0,0.0,6121838.0
종로구,2025-04,0.0,0.0,0.0,1113082.0
중구,2005-01,97.0,156.0,1.0,0.0
중구,2005-02,87.0,119.0,1.0,0.0
중구,2005-03,100.0,137.0,1.0,0.0
중구,2005-04,108.0,150.0,0.0,0.0
중구,2005-05,131.0,189.0,1.0,0.0
중구,2005-06,97.0,136.0,2.0,0.0
중구,2005-07,119.0,165.0,2.0,0.0
중구,2005-08,113.0,148.0,3.0,0.0
중구,2005-09,110.0,139.0,0.0,0.0
중구,2005-10,122.0,173.0,0.0,0.0
중구,2005-11,106.0,149.0,1.0,0.0
중구,2005-12,143.0,196.0,1.0,0.0
중구,2006-01,81.0,120.0,1.0,0.0
중구,2006-02,83.0,127.0,0.0,0.0
중구,2006-03,92.0,128.0,0.0,0.0
중구,2006-04,99.0,128.0,2.0,0.0
중구,2006-05,134.0,180.0,1.0,0.0
중구,2006-06,130.0,176.0,0.0,0.0
중구,2006-07,111.0,160.0,0.0,0.0
중구,2006-08,149.0,191.0,3.0,0.0
중구,2006-09,147.0,203.0,3.0,0.0
중구,2006-10,117.0,158.0,1.0,0.0
중구,2006-11,136.0,185.0,3.0,0.0
중구,2006-12,109.0,171.0,2.0,0.0
중구,2007-01,101.0,159.0,1.0,0.0
중구,2007-02,90.0,121.0,2.0,0.0
중구,2007-03,123.0,168.0,1.0,0.0
중구,2007-04,122.0,165.0,1.0,0.0
중구,2007-05,139.0,192.0,0.0,0.0
중구,2007-06,115.0,152.0,1.0,0.0
중구,2007-07,121.0,155.0,1.0,0.0
중구,2007-08,127.0,195.0,0.0,0.0
중구,2007-09,113.0,147.0,0.0,0.0
중구,2007-10,130.0,177.0,0.0,0.0
중구,2007-11,117.0,152.0,1.0,0.0
중구,2007-12,114.0,161.0,4.0,0.0
중구,2008-01,69.0,99.0,0.0,0.0
중구,2008-02,82.0,106.0,0.0,0.0
중구,2008-03,100.0,135.0,1.0,0.0
중구,2008-04,103.0,142.0,3.0,0.0
중구,2008-05,138.0,207.0,0.0,0.0
중구,2008-06,142.0,184.0,1.0,0.0
중구,2008-07,135.0,174.0,1.0,0.0
중구,2008-08,146.0,204.0,2.0,0.0
중구,2008-09,125.0,159.0,1.0,0.0
중구,2008-10,128.0,187.0,1.0,0.0
중구,2008-11,121.0,163.0,2.0,0.0
중구,2008-12,146.0,202.0,1.0,0.0
중구,2009-01,98.0,156.0,0.0,0.0
중구,2009-02,91.0,104.0,0.0,0.0
중구,2009-03,116.0,149.0,1.0,0.0
중구,2009-04,122.0,155.0,0.0,0.0
중구,2009-05,138.0,187.0,2.0,0.0
중구,2009-06,114.0,146.0,1.0,0.0
중구,2009-07,151.0,231.0,3.0,0.0
중구,2009-08,134.0,182.0,2.0,0.0
중구,2009-09,172.0,231.0,0.0,0.0
중구,2009-10,123.0,165.0,1.0,0.0
중구,2009-11,116.0,147.0,2.0,0.0
중구,2009-12,164.0,225.0,0.0,0.0
중구,2010-01,108.0,165.0,0.0,0.0
중구,2010-02,112.0,163.0,0.0,0.0
중구,2010-03,122.0,175.0,0.0,0.0
중구,2010-04,128.0,163.0,0.0,0.0
중구,2010-05,136.0,172.0,1.0,0.0
중구,2010-06,140.0,188.0,0.0,0.0
중구,2010-07,131.0,184.0,0.0,0.0
중구,2010-08,120.0,165.0,1.0,0.0
중구,2010-09,129.0,182.0,1.0,0.0
중구,2010-10,142.0,207.0,2.0,0.0
중구,2010-11,149.0,215.0,1.0,0.0
중구,2010-12,123.0,173.0,1.0,0.0
중구,2011-01,108.0,159.0,0.0,0.0
중구,2011-02,86.0,112.0,0.0,0.0
중구,2011-03,141.0,183.0,0.0,0.0
중구,2011-04,128.0,175.0,3.0,0.0
중구,2011-05,121.0,165.0,1.0,0.0
중구,2011-06,115.0,156.0,1.0,0.0
중구,2011-07,119.0,154.0,1.0,0.0
중구,2011-08,117.0,154.0,1.0,0.0
중구,2011-09,140.0,181.0,1.0,0.0
중구,2011-10,147.0,203.0,2.0,0.0
중구,2011-11,132.0,172.0,3.0,0.0
중구,2011-12,143.0,211.0,0.0,0.0
중구,2012-01,83.0,140.0,3.0,0.0
중구,2012-02,127.0,175.0,1.0,0.0
중구,2012-03,126.0,175.0,0.0,0.0
중구,2012-04,118.0,149.0,1.0,0.0
중구,2012-05,116.0,157.0,0.0,0.0
중구,2012-06,122.0,163.0,2.0,0.0
중구,2012-07,144.0,194.0,1.0,0.0
중구,2012-08,129.0,183.0,0.0,0.0
중구,2012-09,132.0,189.0,2.0,0.0
중구,2012-10,121.0,149.0,0.0,0.0
중구,2012-11,123.0,180.0,2.0,0.0
중구,2012-12,117.0,164.0,0.0,0.0
중구,2013-01,103.0,154.0,0.0,0.0
중구,2013-02,97.0,132.0,0.0,0.0
중구,2013-03,138.0,188.0,0.0,0.0
중구,2013-04,121.0,170.0,0.0,0.0
중구,2013-05,136.0,187.0,0.0,0.0
중구,2013-06,120.0,179.0,3.0,0.0
중구,2013-07,137.0,184.0,0.0,0.0
중구,2013-08,119.0,174.0,0.0,0.0
중구,2013-09,109.0,153.0,1.0,0.0
중구,2013-10,139.0,168.0,1.0,0.0
중구,2013-11,122.0,157.0,2.0,0.0
중구,2013-12,101.0,129.0,3.0,0.0
중구,2014-01,93.0,121.0,0.0,0.0
중구,2014-02,74.0,100.0,2.0,0.0
중구,2014-03,126.0,163.0,0.0,0.0
중구,2014-04,95.0,123.0,0.0,0.0
중구,2014-05,112.0,147.0,2.0,0.0
중구,2014-06,107.0,146.0,0.0,0.0
중구,2014-07,119.0,162.0,0.0,0.0
중구,2014-08,115.0,167.0,0.0,0.0
중구,2014-09,112.0,160.0,1.0,0.0
중구,2014-10,124.0,171.0,1.0,0.0
중구,2014-11,109.0,156.0,0.0,0.0
중구,2014-12,119.0,169.0,1.0,0.0
중구,2015-01,86.0,127.0,1.0,0.0
중구,2015-02,78.0,105.0,0.0,0.0
중구,2015-03,113.0,153.0,0.0,0.0
중구,2015-04,125.0,183.0,0.0,0.0
중구,2015-05,128.0,170.0,0.0,0.0
중구,2015-06,99.0,144.0,0.0,0.0
중구,2015-07,106.0,141.0,0.0,0.0
중구,2015-08,116.0,144.0,1.0,0.0
중구,2015-09,107.0,151.0,1.0,0.0
중구,2015-10,130.0,162.0,2.0,0.0
중구,2015-11,139.0,180.0,0.0,0.0
중구,2015-12,111.0,143.0,3.0,0.0
중구,2016-01,94.0,138.0,1.0,0.0
중구,2016-02,84.0,111.0,0.0,0.0
중구,2016-03,107.0,128.0,2.0,0.0
중구,2016-04,129.0,169.0,1.0,0.0
중구,2016-05,113.0,151.0,0.0,0.0
중구,2016-06,102.0,144.0,0.0,0.0
중구,2016-07,110.0,148.0,0.0,0.0
중구,2016-08,106.0,146.0,1.0,0.0
중구,2016-09,100.0,133.0,5.0,0.0
중구,2016-10,136.0,172.0,4.0,0.0
중구,2016-11,101.0,135.0,1.0,0.0
중구,2016-12,106.0,141.0,2.0,0.0
중구,2017-01,96.0,133.0,0.0,0.0
중구,2017-02,103.0,147.0,0.0,0.0
중구,2017-03,110.0,134.0,1.0,0.0
중구,2017-04,89.0,132.0,0.0,0.0
중구,2017-05,111.0,142.0,0.0,0.0
중구,2017-06,108.0,151.0,2.0,0.0
중구,2017-07,109.0,141.0,0.0,0.0
중구,2017-08,96.0,140.0,0.0,0.0
중구,2017-09,101.0,131.0,1.0,0.0
중구,2017-10,105.0,129.0,0.0,0.0
중구,2017-11,124.0,167.0,0.0,0.0
중구,2017-12,100.0,137.0,0.0,0.0
중구,2018-01,104.0,143.0,1.0,0.0
중구,2018-02,95.0,116.0,2.0,0.0
중구,2018-03,106.0,141.0,1.0,0.0
중구,2018-04,84.0,130.0,1.0,0.0
중구,2018-05,105.0,134.0,1.0,0.0
중구,2018-06,103.0,129.0,0.0,0.0
중구,2018-07,80.0,116.0,0.0,0.0
중구,2018-08,85.0,117.0,1.0,0.0
중구,2018-09,77.0,93.0,0.0,0.0
중구,2018-10,102.0,128.0,0.0,0.0
중구,2018-11,93.0,131.0,1.0,0.0
중구,2018-12,94.0,128.0,1.0,0.0
중구,2019-01,100.0,124.0,3.0,0.0
중구,2019-02,53.0,80.0,0.0,0.0
중구,2019-03,85.0,113.0,0.0,0.0
중구,2019-04,113.0,154.0,1.0,0.0
중구,2019-05,104.0,135.0,0.0,0.0
중구,2019-06,104.0,139.0,0.0,0.0
중구,2019-07,107.0,140.0,0.0,0.0
중구,2019-08,101.0,127.0,0.0,0.0
중구,2019-09,90.0,125.0,0.0,0.0
중구,2019-10,93.0,133.0,1.0,0.0
중구,2019-11,121.0,163.0,0.0,0.0
중구,2019-12,113.0,182.0,0.0,0.0
중구,2020-01,81.0,114.0,0.0,0.0
중구,2020-02,78.0,110.0,0.0,0.0
중구,2020-03,61.0,75.0,2.0,0.0
중구,2020-04,64.0,77.0,0.0,0.0
중구,2020-05,104.0,137.0,2.0,0.0
중구,2020-06,80.0,114.0,1.0,0.0
중구,2020-07,77.0,97.0,0.0,0.0
중구,2020-08,83.0,102.0,0.0,0.0
중구,2020-09,66.0,80.0,0.0,0.0
중구,2020-10,94.0,130.0,0.0,0.0
중구,2020-11,88.0,114.0,0.0,0.0
중구,2020-12,79.0,98.0,1.0,0.0
중구,2021-01,74.0,85.0,0.0,0.0
중구,2021-02,68.0,98.0,2.0,0.0
중구,2021-03,67.0,89.0,0.0,0.0
중구,2021-04,73.0,106.0,0.0,0.0
중구,2021-05,78.0,121.0,0.0,0.0
중구,2021-06,67.0,93.0,0.0,0.0
중구,2021-07,69.0,96.0,0.0,0.0
중구,2021-08,55.0,68.0,0.0,0.0
중구,2021-09,64.0,82.0,0.0,0.0
중구,2021-10,78.0,108.0,0.0,0.0
중구,2021-11,84.0,104.0,0.0,0.0
중구,2021-12,77.0,106.0,1.0,0.0
중구,2022-01,77.0,88.0,0.0,3211943.0
중구,2022-02,59.0,83.0,1.0,2752217.0
중구,2022-03,54.0,76.0,0.0,3197825.0
중구,2022-04,81.0,109.0,0.0,3813677.0
중구,2022-05,72.0,93.0,0.0,4212498.0
중구,2022-06,73.0,89.0,0.0,4014816.0
중구,2022-07,87.0,107.0,0.0,4149037.0
중구,2022-08,66.0,91.0,0.0,4124180.0
중구,2022-09,88.0,114.0,1.0,3926824.0
중구,2022-10,81.0,96.0,0.0,4238700.0
중구,2022-11,92.0,121.0,0.0,4090752.0
중구,2022-12,113.0,145.0,0.0,4002144.0
중구,2023-01,81.0,116.0,0.0,3533052.0
중구,2023-02,58.0,78.0,0.0,3587424.0
중구,2023-03,88.0,116.0,0.0,4167294.0
중구,2023-04,82.0,112.0,0.0,4086674.0
중구,2023-05,67.0,82.0,0.0,4199322.0
중구,2023-06,78.0,102.0,0.0,4191272.0
중구,2023-07,79.0,99.0,0.0,4075280.0
중구,2023-08,61.0,74.0,0.0,4043249.0
중구,2023-09,76.0,91.0,0.0,4055338.0
중구,2023-10,84.0,107.0,0.0,4330032.0
중구,2023-11,98.0,110.0,2.0,4260222.0
중구,2023-12,79.0,107.0,1.0,4194946.0
중구,2024-01,87.0,108.0,0.0,3860155.0
중구,2024-02,66.0,86.0,0.0,3669717.0
중구,2024-03,72.0,91.0,0.0,4195499.0
중구,2024-04,98.0,128.0,3.0,4480619.0
중구,2024-05,88.0,110.0,1.0,4549649.0
중구,2024-06,79.0,103.0,0.0,4352213.0
중구,2024-07,67.0,93.0,9.0,4502518.0
중구,2024-08,73.0,93.0,0.0,5552376.0
중구,2024-09,102.0,130.0,2.0,5497272.0
중구,2024-10,97.0,125.0,0.0,6006703.0
중구,2024-11,76.0,85.0,0.0,5743170.0
중구,2024-12,71.0,84.0,1.0,5619453.0
중구,2025-01,0.0,0.0,0.0,4441548.0
중구,2025-02,0.0,0.0,0.0,4785678.0
중구,2025-03,0.0,0.0,0.0,5147261.0
중구,2025-04,0.0,0.0,0.0,867770.0
중랑구,2005-01,157.0,238.0,0.0,0.0
중랑구,2005-02,103.0,161.0,0.0,0.0
중랑구,2005-03,132.0,166.0,2.0,0.0
중랑구,2005-04,149.0,235.0,0.0,0.0
중랑구,2005-05,174.0,236.0,1.0,0.0
중랑구,2005-06,154.0,211.0,0.0,0.0
중랑구,2005-07,173.0,282.0,1.0,0.0
중랑구,2005-08,166.0,262.0,1.0,0.0
중랑구,2005-09,173.0,258.0,2.0,0.0
중랑구,2005-10,153.0,221.0,2.0,0.0
중랑구,2005-11,165.0,249.0,1.0,0.0
중랑구,2005-12,151.0,220.0,1.0,0.0
중랑구,2006-01,127.0,218.0,1.0,0.0
중랑구,2006-02,122.0,190.0,0.0,0.0
중랑구,2006-03,140.0,190.0,0.0,0.0
중랑구,2006-04,170.0,262.0,1.0,0.0
중랑구,2006-05,162.0,228.0,1.0,0.0
중랑구,2006-06,146.0,188.0,0.0,0.0
중랑구,2006-07,162.0,227.0,3.0,0.0
중랑구,2006-08,161.0,250.0,3.0,0.0
중랑구,2006-09,168.0,256.0,1.0,0.0
중랑구,2006-10,152.0,199.0,4.0,0.0
중랑구,2006-11,168.0,216.0,0.0,0.0
중랑구,2006-12,146.0,193.0,0.0,0.0
중랑구,2007-01,134.0,196.0,0.0,0.0
중랑구,2007-02,142.0,219.0,3.0,0.0
중랑구,2007-03,170.0,252.0,2.0,0.0
중랑구,2007-04,187.0,281.0,3.0,0.0
중랑구,2007-05,164.0,250.0,0.0,0.0
중랑구,2007-06,171.0,228.0,1.0,0.0
중랑구,2007-07,201.0,282.0,2.0,0.0
중랑구,2007-08,176.0,253.0,2.0,0.0
중랑구,2007-09,201.0,300.0,1.0,0.0
중랑구,2007-10,196.0,278.0,2.0,0.0
중랑구,2007-11,161.0,239.0,1.0,0.0
중랑구,2007-12,168.0,244.0,3.0,0.0
중랑구,2008-01,127.0,164.0,1.0,0.0
중랑구,2008-02,122.0,200.0,1.0,0.0
중랑구,2008-03,157.0,234.0,1.0,0.0
중랑구,2008-04,174.0,243.0,2.0,0.0
중랑구,2008-05,200.0,248.0,2.0,0.0
중랑구,2008-06,189.0,263.0,3.0,0.0
중랑구,2008-07,195.0,254.0,3.0,0.0
중랑구,2008-08,170.0,218.0,0.0,0.0
중랑구,2008-09,157.0,199.0,1.0,0.0
중랑구,2008-10,180.0,242.0,1.0,0.0
중랑구,2008-11,207.0,277.0,2.0,0.0
중랑구,2008-12,161.0,241.0,0.0,0.0
중랑구,2009-01,154.0,293.0,2.0,0.0
중랑구,2009-02,143.0,190.0,1.0,0.0
중랑구,2009-03,181.0,245.0,3.0,0.0
중랑구,2009-04,152.0,189.0,1.0,0.0
중랑구,2009-05,181.0,252.0,2.0,0.0
중랑구,2009-06,189.0,257.0,0.0,0.0
중랑구,2009-07,165.0,239.0,1.0,0.0
중랑구,2009-08,159.0,221.0,1.0,0.0
중랑구,2009-09,199.0,259.0,0.0,0.0
중랑구,2009-10,179.0,238.0,1.0,0.0
중랑구,2009-11,163.0,216.0,2.0,0.0
중랑구,2009-12,167.0,226.0,1.0,0.0
중랑구,2010-01,151.0,210.0,0.0,0.0
중랑구,2010-02,139.0,184.0,2.0,0.0
중랑구,2010-03,157.0,225.0,2.0,0.0
중랑구,2010-04,182.0,228.0,0.0,0.0
중랑구,2010-05,177.0,244.0,2.0,0.0
중랑구,2010-06,178.0,230.0,1.0,0.0
중랑구,2010-07,166.0,214.0,2.0,0.0
중랑구,2010-08,190.0,259.0,1.0,0.0
중랑구,2010-09,197.0,287.0,2.0,0.0
중랑구,2010-10,200.0,302.0,0.0,0.0
중랑구,2010-11,178.0,235.0,3.0,0.0
중랑구,2010-12,165.0,223.0,2.0,0.0
중랑구,2011-01,134.0,165.0,0.0,0.0
중랑구,2011-02,113.0,146.0,1.0,0.0
중랑구,2011-03,137.0,195.0,0.0,0.0
중랑구,2011-04,149.0,191.0,1.0,0.0
중랑구,2011-05,167.0,223.0,2.0,0.0
중랑구,2011-06,134.0,181.0,1.0,0.0
중랑구,2011-07,159.0,213.0,4.0,0.0
중랑구,2011-08,148.0,192.0,2.0,0.0
중랑구,2011-09,174.0,239.0,0.0,0.0
중랑구,2011-10,161.0,237.0,0.0,0.0
중랑구,2011-11,167.0,224.0,0.0,0.0
중랑구,2011-12,139.0,180.0,1.0,0.0
중랑구,2012-01,120.0,168.0,1.0,0.0
중랑구,2012-02,110.0,138.0,2.0,0.0
중랑구,2012-03,168.0,237.0,4.0,0.0
중랑구,2012-04,133.0,173.0,1.0,0.0
중랑구,2012-05,178.0,225.0,2.0,0.0
중랑구,2012-06,148.0,176.0,0.0,0.0
중랑구,2012-07,165.0,233.0,0.0,0.0
중랑구,2012-08,154.0,217.0,0.0,0.0
중랑구,2012-09,124.0,169.0,0.0,0.0
중랑구,2012-10,164.0,242.0,0.0,0.0
중랑구,2012-11,156.0,224.0,0.0,0.0
중랑구,2012-12,133.0,199.0,1.0,0.0
중랑구,2013-01,119.0,176.0,0.0,0.0
중랑구,2013-02,130.0,177.0,0.0,0.0
중랑구,2013-03,138.0,181.0,1.0,0.0
중랑구,2013-04,150.0,195.0,0.0,0.0
중랑구,2013-05,138.0,197.0,0.0,0.0
중랑구,2013-06,140.0,193.0,3.0,0.0
중랑구,2013-07,137.0,201.0,1.0,0.0
중랑구,2013-08,145.0,191.0,1.0,0.0
중랑구,2013-09,173.0,232.0,0.0,0.0
중랑구,2013-10,153.0,212.0,0.0,0.0
중랑구,2013-11,153.0,202.0,2.0,0.0
중랑구,2013-12,140.0,212.0,1.0,0.0
중랑구,2014-01,118.0,173.0,1.0,0.0
중랑구,2014-02,86.0,112.0,1.0,0.0
중랑구,2014-03,122.0,152.0,0.0,0.0
중랑구,2014-04,127.0,168.0,1.0,0.0
중랑구,2014-05,144.0,176.0,1.0,0.0
중랑구,2014-06,142.0,192.0,1.0,0.0
중랑구,2014-07,145.0,185.0,0.0,0.0
중랑구,2014-08,122.0,170.0,1.0,0.0
중랑구,2014-09,164.0,221.0,0.0,0.0
중랑구,2014-10,152.0,209.0,3.0,0.0
중랑구,2014-11,149.0,214.0,0.0,0.0
중랑구,2014-12,151.0,208.0,2.0,0.0
중랑구,2015-01,124.0,189.0,0.0,0.0
중랑구,2015-02,103.0,160.0,0.0,0.0
중랑구,2015-03,143.0,179.0,1.0,0.0
중랑구,2015-04,143.0,188.0,0.0,0.0
중랑구,2015-05,160.0,217.0,3.0,0.0
중랑구,2015-06,160.0,213.0,2.0,0.0
중랑구,2015-07,128.0,158.0,1.0,0.0
중랑구,2015-08,136.0,175.0,1.0,0.0
중랑구,2015-09,150.0,191.0,3.0,0.0
중랑구,2015-10,148.0,176.0,2.0,0.0
중랑구,2015-11,164.0,216.0,2.0,0.0
중랑구,2015-12,163.0,207.0,1.0,0.0
중랑구,2016-01,126.0,164.0,0.0,0.0
중랑구,2016-02,101.0,139.0,0.0,0.0
중랑구,2016-03,131.0,175.0,0.0,0.0
중랑구,2016-04,118.0,141.0,2.0,0.0
중랑구,2016-05,122.0,153.0,0.0,0.0
중랑구,2016-06,142.0,184.0,0.0,0.0
중랑구,2016-07,125.0,177.0,2.0,0.0
중랑구,2016-08,120.0,162.0,1.0,0.0
중랑구,2016-09,141.0,187.0,1.0,0.0
중랑구,2016-10,153.0,205.0,2.0,0.0
중랑구,2016-11,135.0,175.0,1.0,0.0
중랑구,2016-12,121.0,168.0,0.0,0.0
중랑구,2017-01,127.0,179.0,1.0,0.0
중랑구,2017-02,113.0,175.0,1.0,0.0
중랑구,2017-03,129.0,171.0,0.0,0.0
중랑구,2017-04,120.0,169.0,0.0,0.0
중랑구,2017-05,173.0,233.0,1.0,0.0
중랑구,2017-06,145.0,184.0,0.0,0.0
