구,연도,눈_발생건수,맑음_발생건수,비_발생건수,흐림_발생건수,눈_사상자수,맑음_사상자수,비_사상자수,흐림_사상자수,화재_소계,거주인구,버스계_발생건수,승용계_발생건수,화물계_발생건수,버스계_사상자수,승용계_사상자수,화물계_사상자수,차대사람_발생건수,차대차_발생건수,차량단독_발생건수,차대사람_사상자수,차대차_사상자수,차량단독_사상자수,인구 10만명당 부상자수 (명),인구 10만명당 사망자수 (명),자동차 1만대당 발생건수 (건)
중랑구,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,5107572.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,1220.0,66.0,507.0,1831.0,74.0,566.7,2.6,136.7
중랑구,2013,11.0,1516.0,114.0,73.0,18.0,2101.0,158.0,99.0,140.0,5065806.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,1162.0,66.0,513.0,1793.0,72.0,562.4,2.1,132.5
중랑구,2014,16.0,1434.0,80.0,66.0,21.0,1934.0,108.0,95.0,175.0,5079408.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,1091.0,79.0,483.0,1615.0,93.0,514.9,2.6,122.2
중랑구,2015,4.0,1495.0,104.0,66.0,5.0,1984.0,144.0,90.0,146.0,5052579.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,1146.0,71.0,531.0,1676.0,78.0,542.0,3.8,127.9
중랑구,2016,7.0,1390.0,85.0,34.0,13.0,1840.0,120.0,44.0,169.0,5007117.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,1071.0,39.0,461.0,1537.0,41.0,488.4,2.2,112.5
중랑구,2017,10.0,1506.0,51.0,51.0,11.0,2050.0,81.0,69.0,169.0,4969860.0,68.0,972.0,38.0,95.0,1380.0,53.0,432.0,1157.0,50.0,452.0,1731.0,51.0,539.8,1.5,118.6
중랑구,2018,7.0,1394.0,79.0,71.0,14.0,1899.0,98.0,111.0,239.0,4917159.0,71.0,975.0,32.0,87.0,1419.0,43.0,432.0,1075.0,58.0,460.0,1621.0,64.0,523.1,2.5,113.2
중랑구,2019,2.0,1444.0,86.0,64.0,2.0,1909.0,113.0,78.0,197.0,4855950.0,68.0,941.0,42.0,78.0,1305.0,58.0,470.0,1088.0,62.0,493.0,1572.0,69.0,527.8,3.0,118.2
중랑구,2020,1.0,1277.0,93.0,41.0,1.0,1721.0,135.0,57.0,210.0,4801932.0,52.0,814.0,28.0,58.0,1172.0,36.0,358.0,1032.0,57.0,375.0,1510.0,71.0,488.5,1.0,104.3
중랑구,2021,5.0,1216.0,74.0,39.0,7.0,1619.0,114.0,45.0,195.0,4729560.0,52.0,759.0,37.0,58.0,1081.0,55.0,332.0,1000.0,41.0,355.0,1432.0,46.0,466.0,1.8,98.6
중랑구,2022,2.0,1200.0,77.0,66.0,2.0,1613.0,111.0,87.0,171.0,4703991.0,74.0,810.0,38.0,106.0,1137.0,52.0,353.0,1006.0,42.0,368.0,1487.0,45.0,484.4,2.6,99.2
중랑구,2023,2.0,1143.0,67.0,41.0,2.0,1540.0,99.0,55.0,157.0,4663962.0,79.0,754.0,40.0,101.0,1048.0,48.0,332.0,887.0,49.0,361.0,1297.0,53.0,439.8,1.8,89.4
